Departamento,Provincia,Municipio,Año,Num_Alumnos_Matriculados,Tasa_Abandono,Tasa_Promoción,Tasa_Reprobación,Num_Unidades_Educativas
Chuquisaca,J.A. De Padilla,Tarvita                       ,2011,4524,3.1,86.45,10.48,45
Chuquisaca,J. Zudañez,Zudáñez                       ,2011,1767,3.3,87.78,8.94,24
Chuquisaca,J. Zudañez,Presto                        ,2011,1951,1.8,90.21,8,30
Chuquisaca,J. Zudañez,Mojocoya                      ,2011,2042,3.4,89.28,7.3,26
Chuquisaca,J. Zudañez,Icla                          ,2011,2362,4,88.82,7.15,24
Chuquisaca,Tomina,Padilla                       ,2011,2526,2.9,92.28,4.83,51
Chuquisaca,Tomina,Tomina                        ,2011,2225,2.5,88.09,9.44,23
Chuquisaca,Tomina,Sopachuy                      ,2011,1826,2.1,90.03,7.89,20
Chuquisaca,Tomina,Alcala                        ,2011,895,2.7,92.63,4.69,10
Chuquisaca,Tomina,El Villar                     ,2011,1073,0.9,92.54,6.52,16
Chuquisaca,H. Siles,Monteagudo                    ,2011,7520,2.7,90.88,6.41,77
Chuquisaca,H. Siles,Huacareta                     ,2011,2273,4,86.05,9.9,38
Chuquisaca,Yamparáez,Tarabuco                      ,2011,5090,2.8,86.8,10.45,65
Chuquisaca,Yamparáez,Yamparaez                     ,2011,2117,2.4,89.75,7.84,29
Chuquisaca,Nor Cinti,Camargo                       ,2011,3933,2,93.67,4.3,56
Chuquisaca,Nor Cinti,San Lucas                     ,2011,8994,2.8,87.81,9.35,114
Chuquisaca,Nor Cinti,Incahuasi                     ,2011,6631,3.9,89.11,6.95,65
Chuquisaca,Nor Cinti,Villa Charcas                 ,2011,0, -   ,0,0,0
Chuquisaca,B. Boeto,Villa Serrano                 ,2011,3046,1.8,94.39,3.84,44
Chuquisaca,S. Cinti,Camataqui (C. Villa Abecia)   ,2011,671,2.4,93.59,4.02,14
Chuquisaca,S. Cinti,Culpina                       ,2011,4391,3.4,90.03,6.6,63
Chuquisaca,S. Cinti,Las Carreras                  ,2011,648,3.5,91.67,4.78,19
Chuquisaca,L. Calvo,Villa Vaca Guzmán (Muyupampa) ,2011,2439,2.1,92.62,5.25,35
Chuquisaca,L. Calvo,Huacaya (Villa de Huacaya)    ,2011,668,2.8,89.52,7.63,10
Chuquisaca,L. Calvo,Machareti                     ,2011,1693,3.5,91.08,5.43,23
Cochabamba,Cercado,Cochabamba                    ,2011,192822,1.3,92.39,6.31,457
Cochabamba,N. Campero,Aiquile                       ,2011,9043,2,89.54,8.47,79
Cochabamba,N. Campero,Pasorapa                      ,2011,970,2.8,91.75,5.46,19
Cochabamba,N. Campero,Omereque                      ,2011,1560,1.6,91.03,7.37,28
Cochabamba,Ayopaya,Ayopaya (V. de Independencia) ,2011,6958,2.7,88.46,8.88,103
Cochabamba,Ayopaya,Morochata                     ,2011,6985,3.2,87.75,9.09,128
Cochabamba,Ayopaya,Cocapata                      ,2011,0, -   ,0,0,0
Cochabamba,E. Arce,Tarata                        ,2011,3104,2.1,90.79,7.09,50
Cochabamba,E. Arce,Anzaldo                       ,2011,1894,3.1,84.95,11.99,51
Cochabamba,E. Arce,Arbieto                       ,2011,2724,1.3,92.4,6.28,23
Cochabamba,E. Arce,Sacabamba                     ,2011,1072,3.4,83.86,12.78,32
Cochabamba,Aran.D.,Araní                         ,2011,2848,2.2,90.17,7.65,29
Cochabamba,Aran.D.,Vacas                         ,2011,2614,1.6,91.74,6.62,29
Cochabamba,Arque,Arque                         ,2011,2960,3.9,86.72,9.36,58
Cochabamba,Arque,Tacopaya                      ,2011,2309,2.5,88.18,9.35,70
Cochabamba,Capinota,Capinota                      ,2011,6209,2.8,88.68,8.49,37
Cochabamba,Capinota,Santibáñez                    ,2011,1629,1.3,89.93,8.78,18
Cochabamba,Capinota,Sicaya                        ,2011,738,3,89.43,7.59,6
Cochabamba,G. Jordán,Cliza                         ,2011,5887,3.1,90.28,6.57,28
Cochabamba,G. Jordán,Toco                          ,2011,1288,3.1,89.98,6.91,13
Cochabamba,G. Jordán,Tolata                        ,2011,1544,1.4,90.61,7.97,10
Cochabamba,Quillacollo,Quillacollo                   ,2011,41637,2,92.37,5.67,87
Cochabamba,Quillacollo,Sipe Sipe                     ,2011,12553,2.2,92.15,5.67,55
Cochabamba,Quillacollo,Tiquipaya                     ,2011,16358,1.8,91.64,6.54,56
Cochabamba,Quillacollo,Vinto                         ,2011,15100,2,90.96,7.01,44
Cochabamba,Quillacollo,Colcapirhua                   ,2011,10186,1.7,91.3,7.03,20
Cochabamba,Chapare,Sacaba                        ,2011,34954,2.3,90.74,6.93,103
Cochabamba,Chapare,Colomi                        ,2011,6840,2.6,87.5,9.91,33
Cochabamba,Chapare,Villa Tunari                  ,2011,21853,2.9,89.52,7.56,188
Cochabamba,Tapacarí,Tapacari                      ,2011,5727,2.6,88.39,8.99,163
Cochabamba,Carrasco,Totora                ,2011,3383,3.3,87.64,9.05,45
Cochabamba,Carrasco,Pojo                   ,2011,3015,1.6,89.05,9.32,39
Cochabamba,Carrasco,Pocona                        ,2011,3303,3,87.53,9.45,49
Cochabamba,Carrasco,Chimore                       ,2011,5801,2.2,88.97,8.86,51
Cochabamba,Carrasco,Puerto Villarroel             ,2011,15977,2.9,90.66,6.47,91
Cochabamba,Carrasco,Entre Ríos                ,2011,9892,2.6,90.04,7.4,39
Cochabamba,Mizque,Mizque                        ,2011,7024,2,87.07,10.93,119
Cochabamba,Mizque,Vila Vila                     ,2011,951,2.8,82.86,14.3,19
Cochabamba,Mizque,Alalay                        ,2011,712,4.5,82.44,13.06,23
Cochabamba,Punata,Punata                        ,2011,9538,1.8,93.8,4.43,41
Cochabamba,Punata,Villa Rivero                  ,2011,2174,2,91.67,6.35,17
Cochabamba,Punata,San Ben.d.to                    ,2011,3528,2,91.1,6.86,27
Cochabamba,Punata,Tacachi                       ,2011,142,0,99.3,0.7,2
Cochabamba,Punata,Cuchumuela (V. G. Villarroel) ,2011,180,0,95,5,9
Cochabamba,Bolívar,Bolivar                       ,2011,1454,3.6,89.48,6.88,53
Cochabamba,Tiraque,Tiraque                ,2011,12334,3,89.62,7.43,71
Cochabamba,Tiraque,Shinaota                      ,2011,0, -   ,0,0,0
La Paz,P.D. Murillo,La Paz                        ,2011,206010,1.6,94.5,3.86,561
La Paz,P.D. Murillo,Palca                         ,2011,4897,2,92.57,5.45,57
La Paz,P.D. Murillo,Mecapaca                      ,2011,4177,2.5,93.42,4.12,38
La Paz,P.D. Murillo,Achocalla                     ,2011,5110,2.4,93.46,4.13,34
La Paz,P.D. Murillo,El Alto                       ,2011,266835,1.7,94.57,3.69,482
La Paz,Omasuyos,Achacachi                     ,2011,16249,2.2,94.57,3.22,183
La Paz,Omasuyos,Ancoraimes                    ,2011,2969,3,93.36,3.67,51
La Paz,Omasuyos,Chua Cocan.d.                   ,2011,0, -   ,0,0,0
La Paz,Omasuyos,Huarina                       ,2011,0, -   ,0,0,0
La Paz,Omasuyos,Santiago de Huata             ,2011,0, -   ,0,0,0
La Paz,Omasuyos,Huatajata                     ,2011,0, -   ,0,0,0
La Paz,Pacajes,Coro Coro                     ,2011,2298,3.1,95.34,1.57,45
La Paz,Pacajes,Caquiaviri                    ,2011,2175,2.9,94.9,2.16,67
La Paz,Pacajes,Calacoto                      ,2011,1449,3.3,94.41,2.28,62
La Paz,Pacajes,Comanche                      ,2011,905,1.7,92.38,5.97,20
La Paz,Pacajes,Charaña                       ,2011,511,3.3,95.3,1.37,19
La Paz,Pacajes,Waldo Ballivian               ,2011,471,0.4,98.94,0.64,6
La Paz,Pacajes,Nazacara de Pacajes           ,2011,69,13,86.96,0,1
La Paz,Pacajes,Santiago de Callapa           ,2011,1201,1.9,95.5,2.58,47
La Paz,E. Camacho,Puerto Acosta                 ,2011,5605,3.1,95.58,1.34,112
La Paz,E. Camacho,Mocomoco                      ,2011,3759,3,93.8,3.22,77
La Paz,E. Camacho,Puerto Carabuco               ,2011,2905,2.1,93.91,4.03,60
La Paz,E. Camacho,Humanata                      ,2011,0, -   ,0,0,0
La Paz,E. Camacho,Escoma                        ,2011,0, -   ,0,0,0
La Paz,Muñecas,Chuma                         ,2011,2871,3.4,92.44,4.18,56
La Paz,Muñecas,Ayata                         ,2011,2313,3.7,93.34,2.98,37
La Paz,Muñecas,Aucapata                      ,2011,1160,2.3,95.95,1.72,22
La Paz,Larecaja,Sorata                        ,2011,4327,4.6,91.13,4.28,83
La Paz,Larecaja,Guanay                        ,2011,3212,3,93.96,3.05,43
La Paz,Larecaja,Tacacoma                      ,2011,1692,3.1,92.61,4.26,25
La Paz,Larecaja,Quiabaya                      ,2011,650,7.4,89.38,3.23,10
La Paz,Larecaja,Combaya                       ,2011,527,2.7,93.74,3.61,14
La Paz,Larecaja,Tipuan.d.                       ,2011,2775,2.2,91.53,6.27,13
La Paz,Larecaja,Mapiri                        ,2011,3732,2.8,92.5,4.66,24
La Paz,Larecaja,Teoponte                      ,2011,2171,4.6,90.6,4.79,33
La Paz,F. Tamayo,Apolo                         ,2011,5055,2.2,90.21,7.58,80
La Paz,F. Tamayo,Pelechuco                     ,2011,1299,0.9,97,2.08,23
La Paz,Ingavi,Viacha                        ,2011,16610,1.9,94.56,3.58,100
La Paz,Ingavi,Guaqui                        ,2011,1730,1.4,96.59,1.97,22
La Paz,Ingavi,Tiawanacu                     ,2011,3015,1.7,94.66,3.65,29
La Paz,Ingavi,Desaguadero                   ,2011,1332,1.2,96.7,2.1,16
La Paz,Ingavi,San Andrés de Machaca         ,2011,954,2,96.33,1.68,37
La Paz,Ingavi,Jesús de Machaca              ,2011,2755,2,94.74,3.27,55
La Paz,Ingavi,Taraco                        ,2011,1075,2.3,93.86,3.81,21
La Paz,Loayza,Luribay                       ,2011,2506,1.8,94.17,4.03,41
La Paz,Loayza,Sapahaqui                     ,2011,2798,2.4,91.92,5.65,52
La Paz,Loayza,Yaco                          ,2011,1868,2.5,95.24,2.3,29
La Paz,Loayza,Malla                         ,2011,495,2,95.96,2.02,12
La Paz,Loayza,Cairoma                       ,2011,2825,1.9,95.54,2.51,41
La Paz,Inquisivi,Inquisivi                     ,2011,3827,2.5,94.12,3.42,96
La Paz,Inquisivi,Quime                         ,2011,1645,3.2,93.07,3.77,21
La Paz,Inquisivi,Cajuata                       ,2011,2551,3.9,94.08,2,27
La Paz,Inquisivi,Colquiri                      ,2011,4742,1.8,94.6,3.65,81
La Paz,Inquisivi,Ichoca                        ,2011,1346,1.1,97.92,0.97,36
La Paz,Inquisivi,Licoma Pampa                  ,2011,567,7.9,89.59,2.47,10
La Paz,S. Yungas,Chuluman.d. (V. De La Libertad) ,2011,4297,2.9,92.86,4.24,42
La Paz,S. Yungas,Irupana (Villa De Lanza)      ,2011,3244,1.9,94.05,4.07,57
La Paz,S. Yungas,Yanacachi                     ,2011,1122,2.8,92.69,4.55,18
La Paz,S. Yungas,Palos Blancos                 ,2011,7079,3.5,90.75,5.75,58
La Paz,S. Yungas,La Asunta                     ,2011,9559,3.8,93.37,2.85,101
La Paz,Los Andes,Pucaran.d.                      ,2011,7556,1.6,95.37,3.04,80
La Paz,Los Andes,Laja                          ,2011,3775,3,94.28,2.75,62
La Paz,Los Andes,Batallas                      ,2011,5139,2.6,93.36,4.05,57
La Paz,Los Andes,Puerto Pérez                  ,2011,1632,1.8,95.22,3,26
